ticket_id,created_at,category,priority,queue
TCK-20250402-007627,2025-04-02 13:06:45,Rede/Internet,P1,Field
TCK-20250402-007628,2025-04-02 14:28:13,Hardware,P4,ServiceDesk-N1
TCK-20250402-007629,2025-04-02 14:05:53,Rede/Internet,P4,ServiceDesk-N2
TCK-20250402-007630,2025-04-02 08:18:36,Acesso/Conta,P4,Field
TCK-20250402-007631,2025-04-02 17:10:58,Rede/Internet,P2,ServiceDesk-N2
TCK-20250402-007632,2025-04-02 12:16:00,Rede/Internet,P4,ServiceDesk-N1
TCK-20250402-007633,2025-04-02 11:44:37,Email,P4,ServiceDesk-N1
TCK-20250402-007634,2025-04-02 14:41:20,Rede/Internet,P1,ServiceDesk-N1
TCK-20250402-007635,2025-04-02 10:53:17,Telefonia,P4,Field
TCK-20250402-007636,2025-04-02 17:45:54,Acesso/Conta,P3,Infra
TCK-20250402-007637,2025-04-02 12:20:47,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250402-007638,2025-04-02 14:20:39,Rede/Internet,P2,Infra
TCK-20250402-007639,2025-04-02 12:09:30,Email,P3,ServiceDesk-N2
TCK-20250402-007640,2025-04-02 12:44:55,VPN/Conectividade,P2,ServiceDesk-N2
TCK-20250402-007641,2025-04-02 17:26:03,Rede/Internet,P4,ServiceDesk-N1
TCK-20250402-007642,2025-04-02 12:57:21,Email,P4,ServiceDesk-N1
TCK-20250402-007643,2025-04-02 13:19:25,Rede/Internet,P3,ServiceDesk-N1
TCK-20250402-007644,2025-04-02 11:56:16,Software,P3,ServiceDesk-N1
TCK-20250402-007645,2025-04-02 16:31:21,Rede/Internet,P2,ServiceDesk-N2
TCK-20250402-007646,2025-04-02 16:10:31,Impressão,P4,ServiceDesk-N1
TCK-20250402-007647,2025-04-02 07:06:24,Acesso/Conta,P2,ServiceDesk-N1
TCK-20250402-007648,2025-04-02 10:04:36,Hardware,P3,ServiceDesk-N1
TCK-20250402-007649,2025-04-02 13:10:25,Hardware,P4,Field
TCK-20250402-007650,2025-04-02 12:20:56,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250402-007651,2025-04-02 18:17:47,Acesso/Conta,P1,ServiceDesk-N1
TCK-20250402-007652,2025-04-02 09:09:47,Email,P3,ServiceDesk-N1
TCK-20250402-007653,2025-04-02 08:54:02,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250402-007654,2025-04-02 11:42:32,Software,P1,Field
TCK-20250402-007655,2025-04-02 11:39:28,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250402-007656,2025-04-02 14:46:36,Software,P4,ServiceDesk-N1
TCK-20250402-007657,2025-04-02 13:24:42,Hardware,P4,ServiceDesk-N1
TCK-20250402-007658,2025-04-02 12:27:34,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250403-007659,2025-04-03 11:47:41,Telefonia,P4,ServiceDesk-N2
TCK-20250403-007660,2025-04-03 11:43:03,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250403-007661,2025-04-03 13:50:31,Email,P4,Field
TCK-20250403-007662,2025-04-03 13:29:22,Impressão,P4,ServiceDesk-N2
TCK-20250403-007663,2025-04-03 13:28:58,Hardware,P4,ServiceDesk-N1
TCK-20250403-007664,2025-04-03 12:23:23,Hardware,P4,ServiceDesk-N2
TCK-20250403-007665,2025-04-03 16:02:27,Email,P4,ServiceDesk-N1
TCK-20250403-007666,2025-04-03 11:46:10,Telefonia,P4,ServiceDesk-N2
TCK-20250403-007667,2025-04-03 11:16:13,Acesso/Conta,P3,ServiceDesk-N2
TCK-20250403-007668,2025-04-03 18:07:23,Acesso/Conta,P2,ServiceDesk-N2
TCK-20250403-007669,2025-04-03 10:12:27,Rede/Internet,P4,Infra
TCK-20250403-007670,2025-04-03 10:50:44,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250403-007671,2025-04-03 15:22:37,Software,P4,ServiceDesk-N1
TCK-20250403-007672,2025-04-03 17:29:40,Rede/Internet,P4,ServiceDesk-N2
TCK-20250403-007673,2025-04-03 07:01:05,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250403-007674,2025-04-03 11:25:51,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250403-007675,2025-04-03 12:34:02,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250403-007676,2025-04-03 07:50:04,Rede/Internet,P2,ServiceDesk-N1
TCK-20250403-007677,2025-04-03 17:45:15,Hardware,P4,ServiceDesk-N1
TCK-20250403-007678,2025-04-03 14:21:39,Email,P2,ServiceDesk-N1
TCK-20250403-007679,2025-04-03 15:24:48,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250403-007680,2025-04-03 15:36:25,Rede/Internet,P2,ServiceDesk-N1
TCK-20250403-007681,2025-04-03 08:12:24,Rede/Internet,P4,ServiceDesk-N2
TCK-20250403-007682,2025-04-03 16:15:55,Email,P4,Infra
TCK-20250403-007683,2025-04-03 14:11:20,Rede/Internet,P4,ServiceDesk-N2
TCK-20250403-007684,2025-04-03 09:58:01,Email,P4,ServiceDesk-N2
TCK-20250403-007685,2025-04-03 06:52:13,Telefonia,P2,Field
TCK-20250403-007686,2025-04-03 10:31:58,Acesso/Conta,P3,Infra
TCK-20250403-007687,2025-04-03 11:07:48,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250403-007688,2025-04-03 11:24:20,Hardware,P4,Infra
TCK-20250403-007689,2025-04-03 15:45:48,Telefonia,P3,Infra
TCK-20250403-007690,2025-04-03 12:48:00,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20250403-007691,2025-04-03 11:26:00,Impressão,P3,Field
TCK-20250403-007692,2025-04-03 17:40:31,Rede/Internet,P4,ServiceDesk-N1
TCK-20250403-007693,2025-04-03 14:23:39,Telefonia,P4,ServiceDesk-N1
TCK-20250403-007694,2025-04-03 11:39:03,Software,P2,ServiceDesk-N2
TCK-20250403-007695,2025-04-03 13:30:00,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250403-007696,2025-04-03 12:10:54,Hardware,P4,ServiceDesk-N1
TCK-20250403-007697,2025-04-03 14:49:03,Email,P3,ServiceDesk-N1
TCK-20250403-007698,2025-04-03 17:54:07,Rede/Internet,P4,Infra
TCK-20250403-007699,2025-04-03 15:30:13,Rede/Internet,P4,ServiceDesk-N1
TCK-20250403-007700,2025-04-03 11:18:11,Hardware,P4,ServiceDesk-N1
TCK-20250403-007701,2025-04-03 14:00:28,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250403-007702,2025-04-03 15:23:44,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250403-007703,2025-04-03 16:07:12,Email,P4,ServiceDesk-N1
TCK-20250403-007704,2025-04-03 07:51:28,Software,P4,ServiceDesk-N2
TCK-20250403-007705,2025-04-03 13:23:07,VPN/Conectividade,P2,ServiceDesk-N2
TCK-20250403-007706,2025-04-03 12:07:56,Hardware,P4,ServiceDesk-N1
TCK-20250403-007707,2025-04-03 12:18:06,Acesso/Conta,P2,Infra
TCK-20250403-007708,2025-04-03 14:00:31,VPN/Conectividade,P2,Infra
TCK-20250403-007709,2025-04-03 12:21:27,Software,P2,ServiceDesk-N1
TCK-20250403-007710,2025-04-03 10:51:49,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250403-007711,2025-04-03 13:36:57,Rede/Internet,P4,ServiceDesk-N1
TCK-20250403-007712,2025-04-03 10:29:53,Software,P4,Infra
TCK-20250403-007713,2025-04-03 12:13:38,Acesso/Conta,P1,ServiceDesk-N1
TCK-20250403-007714,2025-04-03 11:12:26,Telefonia,P4,ServiceDesk-N1
TCK-20250403-007715,2025-04-03 15:13:30,VPN/Conectividade,P3,ServiceDesk-N2
TCK-20250403-007716,2025-04-03 07:08:41,VPN/Conectividade,P1,ServiceDesk-N1
TCK-20250403-007717,2025-04-03 13:37:18,Rede/Internet,P4,ServiceDesk-N1
TCK-20250403-007718,2025-04-03 16:27:22,Software,P4,ServiceDesk-N2
TCK-20250403-007719,2025-04-03 19:44:38,Rede/Internet,P4,Infra
TCK-20250403-007720,2025-04-03 08:35:48,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250403-007721,2025-04-03 12:18:24,Impressão,P3,Infra
TCK-20250403-007722,2025-04-03 14:06:34,Hardware,P3,ServiceDesk-N1
TCK-20250403-007723,2025-04-03 11:43:48,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250403-007724,2025-04-03 14:51:52,VPN/Conectividade,P3,ServiceDesk-N2
TCK-20250403-007725,2025-04-03 08:06:42,Software,P4,ServiceDesk-N1
TCK-20250403-007726,2025-04-03 12:01:39,Impressão,P3,ServiceDesk-N1
TCK-20250403-007727,2025-04-03 12:19:15,Impressão,P4,ServiceDesk-N1
TCK-20250403-007728,2025-04-03 13:24:27,Hardware,P4,ServiceDesk-N2
TCK-20250403-007729,2025-04-03 11:47:10,Hardware,P4,ServiceDesk-N1
TCK-20250403-007730,2025-04-03 10:26:27,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250403-007731,2025-04-03 16:33:03,Rede/Internet,P3,Infra
TCK-20250403-007732,2025-04-03 12:09:12,VPN/Conectividade,P2,ServiceDesk-N1
TCK-20250403-007733,2025-04-03 17:37:34,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250403-007734,2025-04-03 13:43:29,Email,P4,Infra
TCK-20250403-007735,2025-04-03 13:32:42,Software,P3,Field
TCK-20250403-007736,2025-04-03 13:26:53,VPN/Conectividade,P4,Infra
TCK-20250403-007737,2025-04-03 11:41:04,Rede/Internet,P4,ServiceDesk-N1
TCK-20250403-007738,2025-04-03 09:00:00,Email,P2,ServiceDesk-N1
TCK-20250403-007739,2025-04-03 14:33:04,Rede/Internet,P4,ServiceDesk-N1
TCK-20250403-007740,2025-04-03 08:19:46,Rede/Internet,P4,ServiceDesk-N1
TCK-20250403-007741,2025-04-03 12:59:01,Email,P3,ServiceDesk-N2
TCK-20250403-007742,2025-04-03 15:38:08,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250403-007743,2025-04-03 10:38:28,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250403-007744,2025-04-03 10:33:13,VPN/Conectividade,P3,ServiceDesk-N2
TCK-20250403-007745,2025-04-03 15:46:16,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250403-007746,2025-04-03 11:36:02,Rede/Internet,P3,ServiceDesk-N1
TCK-20250403-007747,2025-04-03 15:16:26,Rede/Internet,P4,ServiceDesk-N1
TCK-20250403-007748,2025-04-03 12:44:29,Rede/Internet,P3,ServiceDesk-N1
TCK-20250403-007749,2025-04-03 13:42:32,Software,P4,ServiceDesk-N1
TCK-20250403-007750,2025-04-03 14:46:26,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20250403-007751,2025-04-03 15:43:19,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250403-007752,2025-04-03 10:35:00,Rede/Internet,P4,ServiceDesk-N1
TCK-20250403-007753,2025-04-03 16:21:45,Rede/Internet,P4,ServiceDesk-N1
TCK-20250403-007754,2025-04-03 10:26:47,Rede/Internet,P4,ServiceDesk-N1
TCK-20250403-007755,2025-04-03 11:21:50,Rede/Internet,P4,Infra
TCK-20250403-007756,2025-04-03 19:06:15,Software,P4,ServiceDesk-N2
TCK-20250403-007757,2025-04-03 12:07:53,Hardware,P4,Infra
TCK-20250403-007758,2025-04-03 14:17:30,Software,P4,ServiceDesk-N2
TCK-20250403-007759,2025-04-03 13:31:34,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250403-007760,2025-04-03 18:22:41,Rede/Internet,P4,ServiceDesk-N1
TCK-20250403-007761,2025-04-03 15:00:58,Rede/Internet,P4,ServiceDesk-N2
TCK-20250403-007762,2025-04-03 13:25:16,Rede/Internet,P3,ServiceDesk-N1
TCK-20250403-007763,2025-04-03 10:24:08,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250403-007764,2025-04-03 13:42:20,Rede/Internet,P4,ServiceDesk-N1
TCK-20250403-007765,2025-04-03 16:19:09,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20250404-007766,2025-04-04 10:11:36,Software,P1,ServiceDesk-N1
TCK-20250404-007767,2025-04-04 16:39:17,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250404-007768,2025-04-04 12:49:16,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250404-007769,2025-04-04 14:26:42,Hardware,P4,ServiceDesk-N1
TCK-20250404-007770,2025-04-04 11:08:51,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20250404-007771,2025-04-04 11:22:41,Rede/Internet,P4,ServiceDesk-N1
TCK-20250404-007772,2025-04-04 12:26:11,Software,P2,Infra
TCK-20250404-007773,2025-04-04 15:23:31,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20250404-007774,2025-04-04 14:19:12,Hardware,P2,ServiceDesk-N2
TCK-20250404-007775,2025-04-04 14:26:09,Hardware,P3,ServiceDesk-N1
TCK-20250404-007776,2025-04-04 09:25:02,Acesso/Conta,P4,Field
TCK-20250404-007777,2025-04-04 10:24:40,Telefonia,P3,ServiceDesk-N1
TCK-20250404-007778,2025-04-04 14:18:38,Telefonia,P3,Field
TCK-20250404-007779,2025-04-04 17:27:25,Email,P3,Field
TCK-20250404-007780,2025-04-04 13:19:21,Rede/Internet,P2,ServiceDesk-N1
TCK-20250404-007781,2025-04-04 16:33:55,VPN/Conectividade,P4,ServiceDesk-N2
TCK-20250404-007782,2025-04-04 14:55:31,Impressão,P2,ServiceDesk-N2
TCK-20250404-007783,2025-04-04 16:58:41,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20250404-007784,2025-04-04 17:42:43,Software,P4,Field
TCK-20250404-007785,2025-04-04 10:03:31,Impressão,P4,ServiceDesk-N1
TCK-20250404-007786,2025-04-04 07:25:23,Telefonia,P2,ServiceDesk-N1
TCK-20250404-007787,2025-04-04 16:03:40,Hardware,P3,ServiceDesk-N2
TCK-20250404-007788,2025-04-04 16:04:55,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250404-007789,2025-04-04 13:09:22,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250404-007790,2025-04-04 12:09:29,Rede/Internet,P2,ServiceDesk-N1
TCK-20250404-007791,2025-04-04 11:19:48,Software,P4,Infra
TCK-20250404-007792,2025-04-04 16:43:43,Rede/Internet,P4,ServiceDesk-N1
TCK-20250404-007793,2025-04-04 14:31:43,Rede/Internet,P4,Infra
TCK-20250404-007794,2025-04-04 16:00:10,Hardware,P3,Field
TCK-20250404-007795,2025-04-04 15:57:35,Hardware,P4,ServiceDesk-N1
TCK-20250404-007796,2025-04-04 18:40:57,Software,P2,ServiceDesk-N1
TCK-20250404-007797,2025-04-04 12:46:04,Software,P2,ServiceDesk-N1
TCK-20250404-007798,2025-04-04 11:50:33,Impressão,P3,ServiceDesk-N1
TCK-20250404-007799,2025-04-04 13:06:25,Rede/Internet,P4,ServiceDesk-N1
TCK-20250404-007800,2025-04-04 18:58:42,VPN/Conectividade,P2,ServiceDesk-N1
TCK-20250404-007801,2025-04-04 16:17:18,Software,P4,ServiceDesk-N1
TCK-20250404-007802,2025-04-04 12:45:09,Software,P4,ServiceDesk-N2
TCK-20250404-007803,2025-04-04 05:58:31,Software,P3,Field
TCK-20250404-007804,2025-04-04 11:03:18,Rede/Internet,P2,Infra
TCK-20250404-007805,2025-04-04 15:48:25,Impressão,P2,ServiceDesk-N1
TCK-20250404-007806,2025-04-04 16:50:55,Telefonia,P3,ServiceDesk-N1
TCK-20250404-007807,2025-04-04 13:50:00,Email,P3,ServiceDesk-N2
TCK-20250404-007808,2025-04-04 11:55:04,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250404-007809,2025-04-04 10:39:32,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250404-007810,2025-04-04 21:40:16,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250404-007811,2025-04-04 11:38:30,Rede/Internet,P4,Infra
TCK-20250404-007812,2025-04-04 15:49:11,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20250404-007813,2025-04-04 10:36:36,Acesso/Conta,P3,Field
TCK-20250404-007814,2025-04-04 10:47:16,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20250404-007815,2025-04-04 07:41:09,Rede/Internet,P4,ServiceDesk-N1
TCK-20250404-007816,2025-04-04 18:16:17,Acesso/Conta,P2,ServiceDesk-N2
TCK-20250404-007817,2025-04-04 12:54:41,VPN/Conectividade,P2,ServiceDesk-N1
TCK-20250404-007818,2025-04-04 12:21:39,Software,P4,Infra
TCK-20250404-007819,2025-04-04 07:58:17,Rede/Internet,P3,ServiceDesk-N2
TCK-20250404-007820,2025-04-04 11:13:44,Impressão,P4,ServiceDesk-N1
TCK-20250404-007821,2025-04-04 14:04:11,Email,P3,ServiceDesk-N1
TCK-20250404-007822,2025-04-04 13:42:32,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250404-007823,2025-04-04 16:13:49,Hardware,P1,ServiceDesk-N1
TCK-20250404-007824,2025-04-04 12:03:23,Rede/Internet,P4,ServiceDesk-N2
TCK-20250404-007825,2025-04-04 17:40:25,Rede/Internet,P4,ServiceDesk-N1
TCK-20250404-007826,2025-04-04 11:28:25,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250404-007827,2025-04-04 13:08:27,Email,P4,Infra
TCK-20250404-007828,2025-04-04 04:31:38,Hardware,P4,ServiceDesk-N1
TCK-20250404-007829,2025-04-04 08:50:47,Rede/Internet,P4,ServiceDesk-N2
TCK-20250404-007830,2025-04-04 13:33:31,Hardware,P4,ServiceDesk-N2
TCK-20250404-007831,2025-04-04 10:39:27,Telefonia,P4,ServiceDesk-N1
TCK-20250404-007832,2025-04-04 09:06:51,Hardware,P4,ServiceDesk-N1
TCK-20250404-007833,2025-04-04 16:34:43,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250404-007834,2025-04-04 08:45:56,Software,P4,ServiceDesk-N1
TCK-20250404-007835,2025-04-04 15:06:26,Telefonia,P4,ServiceDesk-N1
TCK-20250404-007836,2025-04-04 16:46:36,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250404-007837,2025-04-04 15:47:31,Rede/Internet,P4,ServiceDesk-N1
TCK-20250404-007838,2025-04-04 09:14:12,Rede/Internet,P4,ServiceDesk-N2
TCK-20250404-007839,2025-04-04 08:04:50,Software,P3,ServiceDesk-N2
TCK-20250404-007840,2025-04-04 10:21:57,Email,P4,Field
TCK-20250404-007841,2025-04-04 12:24:23,Software,P4,ServiceDesk-N2
TCK-20250404-007842,2025-04-04 07:51:01,Telefonia,P4,ServiceDesk-N1
TCK-20250404-007843,2025-04-04 11:36:22,Rede/Internet,P3,ServiceDesk-N2
TCK-20250404-007844,2025-04-04 16:48:55,Rede/Internet,P4,ServiceDesk-N1
TCK-20250404-007845,2025-04-04 14:20:14,Hardware,P3,Field
TCK-20250404-007846,2025-04-04 14:50:26,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20250404-007847,2025-04-04 18:53:57,Email,P3,ServiceDesk-N1
TCK-20250404-007848,2025-04-04 09:35:29,Software,P2,ServiceDesk-N2
TCK-20250404-007849,2025-04-04 11:31:18,Software,P3,ServiceDesk-N2
TCK-20250404-007850,2025-04-04 06:11:25,Rede/Internet,P3,ServiceDesk-N1
TCK-20250404-007851,2025-04-04 13:56:22,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250404-007852,2025-04-04 14:34:31,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250404-007853,2025-04-04 11:06:19,Rede/Internet,P4,ServiceDesk-N2
TCK-20250405-007854,2025-04-05 13:51:07,Software,P3,ServiceDesk-N2
TCK-20250405-007855,2025-04-05 11:48:48,Software,P4,ServiceDesk-N1
TCK-20250405-007856,2025-04-05 17:12:35,VPN/Conectividade,P2,Infra
TCK-20250405-007857,2025-04-05 12:31:28,Rede/Internet,P4,ServiceDesk-N1
TCK-20250405-007858,2025-04-05 11:54:59,VPN/Conectividade,P3,ServiceDesk-N1
TCK-20250405-007859,2025-04-05 16:20:43,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250405-007860,2025-04-05 13:41:58,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250405-007861,2025-04-05 11:08:01,Hardware,P3,ServiceDesk-N1
TCK-20250405-007862,2025-04-05 10:53:47,Email,P4,Infra
TCK-20250405-007863,2025-04-05 09:46:29,Software,P3,Infra
TCK-20250405-007864,2025-04-05 09:46:21,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250405-007865,2025-04-05 14:11:25,Software,P4,ServiceDesk-N1
TCK-20250405-007866,2025-04-05 13:19:29,Email,P3,Field
TCK-20250405-007867,2025-04-05 14:47:29,Rede/Internet,P3,ServiceDesk-N1
TCK-20250405-007868,2025-04-05 10:30:30,Rede/Internet,P4,ServiceDesk-N1
TCK-20250405-007869,2025-04-05 16:39:01,Telefonia,P3,ServiceDesk-N1
TCK-20250405-007870,2025-04-05 13:15:03,Software,P4,Field
TCK-20250405-007871,2025-04-05 13:19:44,Hardware,P4,ServiceDesk-N1
TCK-20250405-007872,2025-04-05 11:06:53,Email,P3,ServiceDesk-N1
TCK-20250405-007873,2025-04-05 14:53:53,Telefonia,P4,ServiceDesk-N2
TCK-20250405-007874,2025-04-05 10:55:18,Acesso/Conta,P3,Infra
TCK-20250405-007875,2025-04-05 12:57:53,Email,P3,ServiceDesk-N1
TCK-20250405-007876,2025-04-05 11:36:51,Software,P4,Field
TCK-20250405-007877,2025-04-05 07:03:27,Email,P4,ServiceDesk-N1
TCK-20250405-007878,2025-04-05 13:27:54,Rede/Internet,P4,ServiceDesk-N1
TCK-20250405-007879,2025-04-05 12:42:53,Software,P2,ServiceDesk-N1
TCK-20250405-007880,2025-04-05 14:38:27,Software,P4,ServiceDesk-N1
TCK-20250405-007881,2025-04-05 12:36:59,Software,P3,ServiceDesk-N1
TCK-20250405-007882,2025-04-05 16:17:39,Email,P4,ServiceDesk-N1
TCK-20250405-007883,2025-04-05 07:14:01,Hardware,P3,ServiceDesk-N1
TCK-20250405-007884,2025-04-05 08:19:45,Hardware,P3,ServiceDesk-N1
TCK-20250405-007885,2025-04-05 14:49:13,Hardware,P3,Infra
TCK-20250405-007886,2025-04-05 12:47:25,Hardware,P4,ServiceDesk-N1
TCK-20250405-007887,2025-04-05 19:11:44,VPN/Conectividade,P2,Infra
TCK-20250405-007888,2025-04-05 12:36:45,Hardware,P2,ServiceDesk-N1
TCK-20250405-007889,2025-04-05 14:22:01,Acesso/Conta,P1,Field
TCK-20250405-007890,2025-04-05 09:51:13,Email,P2,ServiceDesk-N2
TCK-20250405-007891,2025-04-05 17:24:28,Impressão,P4,ServiceDesk-N1
TCK-20250405-007892,2025-04-05 15:01:34,Acesso/Conta,P4,Infra
TCK-20250405-007893,2025-04-05 13:38:41,Telefonia,P3,ServiceDesk-N2
TCK-20250406-007894,2025-04-06 09:05:26,Telefonia,P4,ServiceDesk-N1
TCK-20250406-007895,2025-04-06 10:50:13,Software,P4,ServiceDesk-N1
TCK-20250406-007896,2025-04-06 09:40:15,Hardware,P4,ServiceDesk-N2
TCK-20250406-007897,2025-04-06 16:39:04,Email,P4,ServiceDesk-N1
TCK-20250406-007898,2025-04-06 15:15:24,Telefonia,P3,ServiceDesk-N1
TCK-20250406-007899,2025-04-06 16:19:27,Impressão,P4,ServiceDesk-N1
TCK-20250406-007900,2025-04-06 10:49:22,Software,P4,ServiceDesk-N1
TCK-20250406-007901,2025-04-06 11:16:58,Acesso/Conta,P3,Field
TCK-20250406-007902,2025-04-06 11:55:45,Software,P4,Infra
TCK-20250406-007903,2025-04-06 15:34:38,Acesso/Conta,P3,Field
TCK-20250406-007904,2025-04-06 17:27:43,Acesso/Conta,P4,Infra
TCK-20250406-007905,2025-04-06 19:18:19,Rede/Internet,P4,ServiceDesk-N2
TCK-20250406-007906,2025-04-06 16:55:46,Email,P4,ServiceDesk-N2
TCK-20250406-007907,2025-04-06 10:17:10,Rede/Internet,P4,Field
TCK-20250406-007908,2025-04-06 07:03:35,Rede/Internet,P4,ServiceDesk-N1
TCK-20250406-007909,2025-04-06 16:17:43,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250406-007910,2025-04-06 12:45:43,Software,P3,ServiceDesk-N2
TCK-20250406-007911,2025-04-06 17:02:14,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250406-007912,2025-04-06 22:50:33,Rede/Internet,P4,ServiceDesk-N1
TCK-20250406-007913,2025-04-06 10:49:09,Software,P3,ServiceDesk-N2
TCK-20250406-007914,2025-04-06 11:29:26,VPN/Conectividade,P2,ServiceDesk-N2
TCK-20250406-007915,2025-04-06 08:55:32,Rede/Internet,P4,ServiceDesk-N1
TCK-20250406-007916,2025-04-06 09:38:36,Acesso/Conta,P4,Field
TCK-20250406-007917,2025-04-06 13:16:59,Software,P4,ServiceDesk-N1
TCK-20250406-007918,2025-04-06 10:58:48,Hardware,P3,ServiceDesk-N1
TCK-20250406-007919,2025-04-06 11:43:10,Email,P4,ServiceDesk-N2
TCK-20250406-007920,2025-04-06 15:47:23,Impressão,P4,ServiceDesk-N2
TCK-20250406-007921,2025-04-06 12:05:15,Hardware,P4,ServiceDesk-N1
TCK-20250406-007922,2025-04-06 18:41:54,Email,P4,ServiceDesk-N1
TCK-20250406-007923,2025-04-06 19:55:06,VPN/Conectividade,P4,Field
TCK-20250406-007924,2025-04-06 17:23:51,Rede/Internet,P4,Infra
TCK-20250406-007925,2025-04-06 12:48:13,Software,P4,ServiceDesk-N1
TCK-20250406-007926,2025-04-06 13:57:10,Telefonia,P4,Infra
TCK-20250406-007927,2025-04-06 13:16:44,Acesso/Conta,P3,ServiceDesk-N1
TCK-20250406-007928,2025-04-06 15:51:47,Hardware,P3,ServiceDesk-N1
TCK-20250406-007929,2025-04-06 14:00:31,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250406-007930,2025-04-06 12:26:45,VPN/Conectividade,P3,ServiceDesk-N2
TCK-20250406-007931,2025-04-06 12:57:19,Telefonia,P4,Field
TCK-20250406-007932,2025-04-06 12:02:30,Rede/Internet,P4,ServiceDesk-N1
TCK-20250406-007933,2025-04-06 14:33:28,Impressão,P3,Field
TCK-20250406-007934,2025-04-06 17:47:28,Acesso/Conta,P4,ServiceDesk-N2
TCK-20250406-007935,2025-04-06 11:32:29,Impressão,P4,ServiceDesk-N1
TCK-20250406-007936,2025-04-06 10:23:22,Hardware,P3,ServiceDesk-N1
TCK-20250406-007937,2025-04-06 14:45:42,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250406-007938,2025-04-06 14:54:01,Acesso/Conta,P4,Field
TCK-20250406-007939,2025-04-06 10:01:49,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250406-007940,2025-04-06 10:57:55,VPN/Conectividade,P2,ServiceDesk-N1
TCK-20250406-007941,2025-04-06 11:44:34,Hardware,P3,ServiceDesk-N1
TCK-20250406-007942,2025-04-06 15:31:05,VPN/Conectividade,P4,ServiceDesk-N1
TCK-20250406-007943,2025-04-06 12:01:55,Telefonia,P1,ServiceDesk-N1
TCK-20250406-007944,2025-04-06 12:32:11,Hardware,P3,ServiceDesk-N2
TCK-20250406-007945,2025-04-06 14:09:41,Telefonia,P4,ServiceDesk-N2
TCK-20250406-007946,2025-04-06 13:39:24,Telefonia,P4,ServiceDesk-N2
TCK-20250406-007947,2025-04-06 11:41:31,Telefonia,P4,ServiceDesk-N2
TCK-20250406-007948,2025-04-06 14:21:07,Acesso/Conta,P4,ServiceDesk-N1
TCK-20250406-007949,2025-04-06 14:34:56,Software,P3,ServiceDesk-N2
TCK-20250406-007950,2025-04-06 12:53:16,Software,P3,ServiceDesk-N1
